pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit
35.846897,818,1531,2665,7091
35.902645,862,998,2737,7889
35.902645,2814,5488,8752,5780
35.902645,3170,4558,8995,4674
35.902645,324,428,1399,367
35.902645,852,7725,4111,2891
36,1355,7164,7308,4539
36.013885,698,2715,2557,2296
36.013885,2360,6832,7967,4155
36.013885,152,7559,362,158
36.013885,1802,5353,8572,5500
36.013885,138,2651,621,273
36.05551,573,8104,3341,890
36.05551,495,8192,2522,965
36.05551,229,272,953,5635
36.05551,2319,6931,9030,3861
36.05551,2039,4401,6878,7138
36.05551,1109,4222,6900,3436
36.05551,147,1512,567,1482
36.05551,253,486,927,1173
36.05551,3181,6816,8631,6035
36.05551,419,710,1880,5791
36.05551,1379,6693,6611,3774
36.05551,1375,9132,4553,8587
36.05551,961,7839,3461,9601
36.05551,2249,3570,6814,6712
36.05551,585,680,817,643
36.05551,483,9587,2863,619
36.069378,1538,4254,4595,2819
36.069378,2136,3088,9795,6835
36.069378,522,4636,2330,846
36.069378,1136,1449,5550,6249
36.069378,2418,3353,7649,6932
36.069378,432,7480,1498,9739
36.124783,346,8873,1203,8970
36.124783,660,9791,1603,702
36.124783,1172,1526,6038,1553
36.124783,1854,5073,7331,8443
36.124783,254,9525,1141,9550
36.124783,1676,2293,7890,3315
36.124783,1520,6545,7807,3908
36.124783,1656,3945,5836,9035
36.124783,230,5858,837,6182
36.124783,3334,4817,3513,7403
36.138622,857,1761,4605,5990
36.138622,1923,3376,8655,5694
36.138622,187,3455,557,286
36.221542,2285,7038,8490,3155
36.221542,233,9799,847,9996
36.221542,231,7287,745,237
36.221542,823,9043,4105,942
36.221542,857,3034,3669,3151
36.221542,631,6464,3046,9522
36.221542,1341,2830,4375,1883
36.221542,2323,4468,9912,3602
36.221542,631,7466,2886,7962
36.221542,1069,3497,4149,4301
36.221542,2223,7316,8432,4143
36.221542,3383,5886,4628,5334
36.221542,2597,6990,8086,4498
36.23534,474,645,1723,867
36.23534,662,9376,2400,2089
36.23534,1186,8848,5410,2090
36.23534,1436,6269,8389,5878
36.23534,1626,2018,6188,2445
36.23534,918,5078,4190,1859
36.23534,1020,3532,4770,9359
36.23534,1372,1710,4310,1869
36.23534,1734,820,2406,8223
36.23534,2792,5611,7794,6540
36.23534,382,6783,2481,4505
36.23534,568,6111,2808,1612
36.249138,255,632,1089,652
36.249138,2157,4800,7591,5182
36.249138,709,2066,2646,9931
36.249138,1449,6443,7276,2680
36.249138,587,3801,2744,793
36.249138,889,1315,2358,2046
36.249138,1099,5053,5462,8396
36.249138,283,9878,941,7338
36.345562,1794,2892,4696,3975
36.345562,2484,6980,8571,7389
36.345562,2334,2322,6094,5926
36.345562,286,589,1275,9487
36.345562,936,3750,3550,3562
36.345562,886,1457,3499,3497
36.345562,574,2459,2279,8074
36.345562,1572,7310,6625,7057
36.345562,504,697,2268,921
36.345562,1468,2054,4443,4331
36.345562,532,7211,1828,615
36.359318,4465,183,609,7163
36.359318,2129,6256,7768,5157
36.359318,161,9943,442,9942
36.359318,975,1122,3490,3634
36.40055,1214,3052,3392,9419
36.40055,2014,3652,7662,7003
36.40055,750,8261,3879,2525
36.40055,2424,5048,7773,7206
36.40055,188,402,549,282
36.40055,1284,1636,5785,8519
36.40055,3272,7165,7938,5951
36.40055,3374,5447,8243,6118
36.40055,2486,6784,7834,6045
36.40055,1032,6728,3777,6803
36.40055,310,8231,1343,8189
36.40055,1268,2211,5493,4483
36.40055,604,9340,3382,8949
36.40055,516,9357,2537,3569
36.40055,1696,3439,6947,7907
36.40055,1946,5844,7793,3822
36.40055,650,9676,2134,843
36.40055,3090,6752,9749,5618
36.40055,1002,8632,5740,1412
36.496574,627,2953,2664,9387
36.496574,1775,8489,8314,5727
36.496574,661,9453,3331,1171
36.619667,708,1564,4031,9127
36.619667,1472,2660,8344,2235
36.619667,1506,8790,8550,6993
36.619667,938,1158,2819,1449
36.619667,1302,5055,5169,5034
36.619667,834,1228,2286,1534
36.619667,2604,5873,8899,7003
36.619667,3030,4767,5728,4295
36.67424,2518,6840,8708,4160
36.67424,1080,1818,3013,2129
36.67424,316,2093,1670,3938
36.67424,2294,7622,8135,4162
36.67424,456,539,1550,4920
36.67424,212,9318,922,9336
36.67424,732,7724,2316,7881
36.67424,1488,9357,5899,6989
36.67424,560,8652,2938,3222
36.67424,1810,5044,7958,2664
36.687874,397,8985,1631,9117
36.687874,1783,4039,5781,8213
36.687874,2517,6082,8333,7229
36.71512,375,689,1376,5227
36.71512,1323,1764,5379,6236
36.71512,247,867,1711,847
36.71512,447,8846,2828,1562
36.769554,521,6761,1965,9498
36.769554,3405,6355,8518,5591
36.769554,3629,9391,8330,6045
36.769554,1023,1537,4488,8962
36.796738,851,1027,3809,1104
36.796738,737,2505,2042,4544
36.796738,751,9174,2515,1227
36.796738,1371,7168,8417,1595
36.878178,743,2741,3018,1056
36.878178,2469,4478,7928,6638
36.878178,825,1567,3519,4450
36.878178,481,563,1617,642
36.878178,2031,3817,8836,4239
36.878178,161,9916,474,224
36.878178,461,657,1495,1009
36.878178,579,611,2039,9267
36.878178,167,9139,670,402
36.878178,2235,5978,7670,4539
36.891735,1170,5781,7616,7068
36.891735,792,8394,2489,8487
36.891735,574,9750,2331,9594
36.891735,1352,6590,6852,3211
36.891735,954,9451,3734,1434
36.891735,582,912,2755,9340
36.891735,228,693,1275,9517
36.891735,1286,6607,5717,6287
37,2468,6707,9187,6801
37,988,2287,3397,2201
37,1054,7337,4828,4787
37,1748,5188,6463,6236
37,2120,5620,9881,8869
37,308,5078,978,5077
37,814,8544,3090,9411
37,114,197,576,644
37,2156,7667,6635,4005
37,1124,3639,3328,1888
37,2394,5625,9451,7956
37,212,5202,1215,1639
37,884,5132,3999,9695
37.01351,1055,3031,3737,3031
37.01351,681,894,3201,3297
37.01351,2127,8978,9453,7750
37.01351,417,5308,1627,555
37.01351,351,607,1510,2839
37.01351,235,4577,784,815
37.01351,525,735,2581,1908
37.054016,2214,8521,8748,7064
37.054016,546,936,1521,966
37.054016,600,3273,3112,1615
37.054016,1574,4687,4156,6713
37.054016,332,6350,1457,4008
37.054016,634,1178,2695,1612
37.107952,930,7654,3288,1491
37.107952,1568,8044,6994,3065
37.107952,678,9769,3219,1020
37.12142,1321,9184,5897,2009
37.12142,687,8983,3033,4988
37.12142,1443,7173,4903,3472
37.12142,2567,4298,6808,6456
37.12142,409,722,1613,759
37.12142,669,1117,3303,1196
37.12142,981,6418,5960,2089
37.161808,1486,2173,5762,4427
37.161808,2454,4648,8016,9198
37.161808,2698,685,1930,4912
37.161808,1652,5550,8365,7158
37.161808,116,9815,398,9895
37.161808,1242,5785,7168,4882
37.215588,398,7898,2343,1712
37.215588,958,7190,5108,8100
37.215588,408,8128,1758,2236
37.215588,570,9631,2189,9633
37.215588,674,5091,4373,9264
37.215588,3116,6583,8493,6577
37.215588,214,7533,672,729
37.215588,1730,8320,7755,6644
37.215588,1736,3632,8644,3766
37.215588,1118,2192,5709,3024
37.336308,2089,3267,9823,8616
37.336308,811,9196,4457,1176
37.336308,1267,1539,4998,9680
37.336308,947,5316,3826,5837
37.336308,2373,8393,9503,7741
37.336308,853,4128,4225,1190
37.336308,3017,7469,9797,5296
37.363083,2665,3667,6986,5889
37.44329,125,9989,311,2064
37.44329,2009,5702,8424,5173
37.44329,2199,3554,7066,2926
37.44329,2213,5260,8828,3015
37.48333,696,9648,1565,9696
37.48333,2046,4307,8023,3927
37.48333,1052,2050,4693,9421
37.48333,406,8879,2528,1456
37.48333,1752,8661,6782,9504
37.48333,722,9382,2724,2894
37.48333,1048,8156,4949,7176
37.48333,508,559,2036,2287
37.48333,536,1142,2446,9312
37.48333,2138,8945,7443,2790
37.48333,264,9408,1039,531
37.48333,534,3826,2510,4687
37.48333,320,359,754,9375
37.48333,1788,6376,5975,2653
37.48333,1868,8443,9739,7317
37.48333,1668,6994,7458,9429
37.48333,1548,4735,8008,3533
37.48333,296,4654,1019,9796
37.536648,2418,4851,8844,4267
37.536648,418,839,1417,9369
37.536648,962,2423,3349,8825
37.536648,2610,6617,6732,6953
37.536648,850,3074,4176,3381
37.536648,256,464,966,9478
37.536648,270,542,1018,1031
37.536648,222,345,1199,328
37.576588,1919,4074,7213,8093
37.576588,2145,7326,9397,7668
37.576588,1379,2291,5367,9100
37.576588,595,809,1770,802
37.576588,151,303,567,375
37.576588,205,259,439,6546
37.589893,382,1696,1822,581
37.589893,582,8960,3928,8337
37.589893,250,9905,596,9856
37.589893,820,966,3359,1503
37.64306,3396,5866,7632,6026
37.64306,1626,2515,7531,8370
37.64306,950,1794,3443,1491
37.64306,942,7645,3622,6714
37.64306,870,1660,2746,1040
37.64306,1884,9181,3553,2929
37.64306,344,431,996,584
37.64306,2686,6947,9386,4472
37.64306,1716,2076,8909,6136
37.64306,340,7877,1595,1232
37.65634,605,2098,2834,1979
37.65634,101,102,498,5139
37.65634,2875,5738,8940,4904
37.696156,1444,9135,8677,4402
37.696156,480,9728,2069,1611
37.696156,1992,7683,8907,6114
37.735924,833,8735,4701,3424
37.735924,1041,2515,4763,2073
37.735924,1687,8633,9423,7845
37.735924,1963,6519,8411,7366
37.802116,3026,6353,8794,6647
37.802116,3000,7753,8867,6008
37.802116,1614,2374,6078,4425
37.802116,2490,7210,8359,6773
37.85499,3932,8216,6744,6050
37.85499,814,1616,2836,7660
37.85499,1512,4145,5974,7686
37.85499,1350,9684,5762,7748
37.85499,2344,5461,9345,4094
37.85499,1750,6204,6331,6241
37.85499,700,1322,3423,9857
37.85499,2518,8244,5661,8687
37.94733,1441,7905,5745,8284
37.94733,1163,8205,3567,8384
38,1509,4809,5645,3023
38.013157,906,1021,4011,1042
38.013157,224,7406,705,353
38.013157,360,406,2013,9406
38.013157,978,9632,3150,3316
38.013157,408,514,1841,9048
38.013157,842,2839,3078,9128
38.013157,2128,8622,9794,8429
38.013157,544,5847,2625,5816
38.013157,312,5408,910,467
38.013157,812,4610,5571,2388
38.013157,1430,5017,6354,6611
38.052597,677,788,1010,776
38.052597,1773,7964,9324,2688
38.052597,619,1071,2075,2717
38.052597,2883,4795,9340,8371
38.052597,2143,4124,7949,3422
38.078865,887,2966,3688,3206
38.078865,885,6584,5868,8703
38.078865,587,8255,3054,2845
38.078865,1223,5073,5513,4179
38.078865,455,567,1563,547
38.078865,1449,5616,6440,4722
38.078865,2719,3642,6993,5080
38.078865,1917,9482,6117,8382
38.078865,2605,7241,7424,4497
38.078865,475,1794,1481,9242
38.078865,215,8392,870,7061
38.078865,2955,5067,6595,5450
38.078865,477,9303,2377,790
38.078865,423,1088,1895,1023
38.078865,1095,4087,3876,7885
38.078865,1137,8559,4415,8667
38.078865,717,2907,2353,7963
38.118237,3036,4898,9996,5596
38.118237,2722,5247,7298,6167
38.118237,3270,7586,9948,5008
38.183765,2005,5380,6995,6991
38.183765,3851,6871,8367,6460
38.209946,1021,2235,5100,8717
38.209946,905,5421,4299,3185
38.209946,1557,7897,7391,3631
38.209946,1705,911,1904,7731
38.209946,339,479,916,496
38.209946,1177,2251,4795,8734
38.209946,2353,3273,9845,3597
38.209946,1633,8205,5771,2596
38.209946,355,8474,1964,548
38.27532,202,2036,1199,9952
38.27532,1948,7678,4081,3432
38.27532,1478,2292,6197,5777
38.27532,2110,8967,8439,4162
38.27532,2508,4373,7745,5863
38.27532,1598,9177,6103,4297
38.27532,710,9443,3784,9643
38.28838,1421,9427,6358,5419
38.28838,1715,2100,9196,8619
38.28838,549,9576,1617,9690
38.28838,1147,8701,4473,1668
38.28838,453,7630,1345,9846
38.28838,1415,2761,7279,9054
38.28838,1425,3608,3930,3181
38.327538,980,8415,2546,1273
38.327538,222,1324,1341,8858
38.327538,1446,2981,5032,7774
38.418747,1025,5628,5673,1692
38.418747,1641,2648,4726,5171
38.418747,1147,6670,4258,8933
38.470768,1319,3797,4607,3836
38.470768,1063,2562,2994,8766
38.470768,1315,4730,7192,8915
38.470768,961,2476,3786,4259
38.470768,2515,3607,2376,5540
38.470768,1407,3469,5311,3621
38.470768,867,7573,3724,3996
38.470768,3241,1292,4681,4426
38.470768,1391,8705,6768,3397
38.470768,2103,9309,7823,3443
38.483765,152,329,373,319
38.483765,1550,6193,6563,8942
38.483765,2238,4321,6340,5093
38.483765,784,8904,3687,5359
38.483765,3070,5585,7598,5422
38.483765,1066,9434,6675,1683
38.483765,1862,2736,8372,5181
38.483765,690,7945,3426,9345
38.587563,2786,6785,8421,8600
38.587563,406,1413,1962,5129
38.587563,2808,7329,8742,7039
38.587563,2102,3391,9079,4065
38.587563,304,2740,1545,357
38.587563,3836,7657,9663,6243
38.587563,650,809,4198,4459
38.600517,565,1066,2043,991
38.600517,1717,3430,6343,2825
38.600517,609,8841,3061,7571
38.600517,1933,6064,8173,7143
38.600517,535,7835,1728,8136
38.600517,2129,2701,6777,5391
38.600517,175,219,679,809
38.600517,1983,2948,4202,2693
38.600517,1735,4667,6109,5364
38.600517,1803,4011,7546,3752
38.600517,3143,5596,6931,5937
38.600517,2857,4355,9075,5270
38.600517,1357,2005,5373,6377
38.600517,2555,4087,8142,3038
38.626415,655,1086,2351,1019
38.626415,225,875,846,281
38.626415,1755,8574,8410,9057
38.626415,165,1411,899,1287
38.63936,2740,4008,7974,6431
38.63936,1842,7506,6308,2944
38.63936,122,217,701,9770
38.63936,2176,4381,7695,6338
38.63936,1778,3747,6142,3743
38.63936,566,6478,1717,6556
38.63936,300,8061,1001,518
38.832977,3101,5081,8934,5531
38.832977,2047,3256,8354,4757
38.832977,1925,5050,7170,5240
38.832977,683,4781,3227,848
38.832977,1427,6422,6502,4319
38.832977,801,9617,3059,1238
38.832977,335,736,1277,9746
38.832977,571,2952,2256,1201
38.8973,2228,8145,5257,4329
38.8973,768,7902,3813,8985
38.8973,820,1899,2811,2290
38.8973,358,9697,935,486
38.8973,1834,7041,7955,6514
38.8973,866,1380,2941,4237
38.8973,1082,4241,3418,3269
38.8973,1102,2135,3604,2316
38.8973,1590,5886,6363,3982
38.8973,596,7202,3655,7760
38.8973,234,296,1106,1449
38.8973,1114,2721,5898,9826
38.8973,1318,9305,2681,9626
38.910152,2113,3783,7611,4158
38.910152,631,717,1661,1674
38.910152,319,620,1939,9490
38.948685,522,6365,1594,8672
38.948685,1212,2208,6381,8297
38.948685,3146,6488,9325,6668
39,352,6626,1431,520
39,1800,6880,7266,5675
39,1816,4412,5874,3530
39,1102,5545,5851,1435
39,1694,3423,4985,4059
39,832,9464,3031,8414
39,216,9432,595,223
39.012817,515,1491,2136,1392
39.012817,467,9526,2052,779
39.012817,837,7925,5471,7713
39.012817,1983,6234,6482,6308
39.051247,252,279,848,6001
39.051247,190,9186,1129,9151
39.051247,1718,2951,4738,3646
39.051247,996,1348,4429,1371
39.051247,334,344,1184,9957
39.051247,1546,7319,6171,3951
39.051247,2970,4943,7786,5327
39.051247,554,8689,2773,7941
39.051247,580,734,2109,3917
39.051247,1218,4317,4661,4126
39.051247,2346,3589,8368,4672
39.115215,2171,4166,6210,7962
39.115215,259,923,769,287
39.115215,2035,8075,9742,3652
39.115215,2325,6626,9570,5167
39.115215,411,1065,2297,8229
39.115215,1105,3565,5308,5145
39.115215,971,9704,2990,9691
39.115215,1241,4088,4976,1515
39.20459,410,1801,1486,1560
39.20459,1362,3014,3810,3391
39.20459,2574,5105,9481,7778
39.20459,2238,6009,9302,6986
39.20459,1130,4961,3496,8628
39.217342,815,1145,2763,5264
39.217342,715,9832,3392,3037
39.217342,2031,3543,6428,5569
39.293766,1167,1796,5227,1885
39.293766,981,7951,5501,3088
39.293766,649,6319,3117,1116
39.293766,2053,5501,7126,5211
39.293766,1983,4669,6993,8623
39.293766,1737,7797,8713,2113
39.319206,2811,4228,3817,5256
39.319206,669,2933,2815,3473
39.319206,1579,8077,8130,3343
39.357338,174,9987,604,5237
39.357338,1134,3159,4689,4053
39.357338,572,1061,2785,9345
39.357338,1778,2031,8378,6938
39.357338,588,1543,1749,970
39.357338,1888,7929,6136,9172
39.39543,937,3149,3669,8974
39.39543,961,4396,4220,1672
39.40812,2230,4879,7317,8740
39.40812,3240,5449,8903,5558
39.40812,1624,2181,8228,3341
39.40812,1260,9103,4520,9477
39.40812,476,1256,1494,695
39.40812,2686,3466,8242,7145
39.40812,914,2166,3345,1237
39.40812,2052,2896,8690,2771
39.446167,417,2836,2124,2572
39.446167,667,731,2647,1070
39.446167,1399,2448,6727,4825
39.446167,703,2171,2556,1529
39.446167,2367,7213,5923,5597
39.446167,979,2008,4890,1800
39.45884,720,985,3321,3973
39.45884,284,571,1131,551
39.56008,1184,2093,5377,5151
39.56008,796,6496,4960,9602
39.56008,752,8591,3247,8311
39.56008,1256,2834,4201,5822
39.56008,630,2334,3583,8628
39.56008,230,1541,1047,355
39.56008,2590,7338,5176,5492
39.56008,834,8447,4960,8382
39.56008,3390,7072,8748,7916
39.56008,1164,3577,4510,2274
39.56008,410,5587,1324,9777
39.59798,445,1326,1973,1871
39.59798,1659,4793,8096,3831
39.59798,2091,7496,9252,3248
39.59798,2509,6141,7935,6261
39.623226,155,255,733,1344
39.623226,517,3407,2853,3243
39.623226,607,9786,3063,6118
39.623226,673,7921,4447,9567
39.623226,339,638,1280,734
39.623226,771,1206,2498,1178
39.623226,1259,9058,6775,4185
39.623226,2305,8566,9757,7827
39.623226,275,9137,1193,7928
39.623226,1527,2644,5949,5692
39.623226,1297,8930,5486,8815
39.661064,496,698,1283,4648
39.661064,1782,7290,7843,7599
39.661064,418,972,1004,748
39.661064,1972,7447,7530,3029
39.661064,370,404,1517,394
39.661064,2616,5592,8462,5687
39.698868,651,8823,2543,9122
39.698868,2511,3200,7266,4891
39.698868,1043,2404,5699,8998
39.698868,975,1940,3564,4542
39.812057,2544,6286,9545,6550
39.812057,614,1146,3220,5210
39.812057,3048,5780,8576,5235
39.812057,386,8638,1636,1133
39.812057,486,9685,2212,1020
39.812057,642,1910,2439,3545
39.812057,3114,6979,8503,4665
39.812057,2500,4979,8235,5242
39.824615,675,2242,3037,4451
39.824615,835,9529,4016,9519
39.824615,3183,8250,8333,5321
39.824615,789,1596,3850,9021
39.824615,877,9546,3464,9498
39.849716,1487,5215,6968,9033
39.849716,1455,8523,6504,2031
39.849716,2669,3918,6693,7239
39.92493,1999,3677,6672,3465
39.92493,2027,4317,7530,2970
39.92493,927,2496,3371,2599
39.92493,361,795,873,798
39.92493,1015,4987,4235,8987
39.92493,323,5887,1056,373
39.92493,357,9369,1363,720
39.962482,446,4602,1924,3932
39.962482,1350,8520,6773,8478
40,907,7382,5140,1279
40,1641,3931,7746,2733
40,1049,1555,4544,3693
40,421,468,1764,2589
40,271,9937,789,3237
40.012497,458,9858,1490,532
40.012497,358,446,1189,6799
40.012497,1590,2074,3595,1899
40.012497,496,9325,2203,9412
40.012497,1680,8217,7567,3851
40.012497,1010,8969,2607,9843
40.012497,816,7617,2781,2952
40.012497,188,9055,950,192
40.024994,481,593,2671,7509
40.024994,1971,3967,9119,8716
40.024994,2577,7367,8386,3742
40.024994,2955,5562,8723,8034
40.024994,3271,7975,9712,5838
40.024994,805,9282,2814,1127
40.04997,873,2628,6153,4591
40.04997,1145,3177,6573,6543
40.04997,2197,6155,9332,5434
40.04997,1635,2779,4928,2315
40.04997,1557,1799,3068,8536
40.04997,323,7106,1411,7139
40.04997,313,1997,1071,1922
40.112343,220,249,640,486
40.112343,896,9406,5056,1804
40.112343,1530,8561,6707,1844
40.112343,1818,4050,8377,3417
40.112343,1854,2913,8667,2805
40.16217,1318,4209,4548,3577
40.16217,1242,9058,3205,8968
40.16217,2718,995,1404,6420
40.16217,342,8837,1356,8835
40.1995,3047,6324,9338,4939
40.1995,371,9476,1486,9490
40.22437,1707,3507,7245,5342
40.22437,507,5231,2405,5295
40.22437,2701,6857,8412,6644
40.22437,263,293,1179,1136
40.24922,911,2209,2712,2173
40.261642,734,1290,2114,1386
40.261642,640,1372,4303,3108
40.311287,324,408,1071,517
40.311287,3090,6291,9565,5538
40.311287,358,679,1051,9861
40.311287,2048,5386,8414,7981
40.311287,1980,4894,7152,4545
40.311287,2272,5068,8919,3388
40.311287,1466,3024,5876,5571
40.311287,610,7921,3020,888
40.311287,968,2299,3294,1322
40.311287,2592,5171,9516,7286
40.311287,642,9300,1966,9693
40.311287,1740,3424,7470,3547
40.36087,716,5354,3670,2914
40.36087,988,9707,6432,1221
40.36087,1232,4931,5463,8688
40.4475,3163,7191,8233,7273
40.4475,625,8898,2009,8725
40.4475,1135,8181,3728,2071
40.4475,1133,3483,5342,7559
40.4475,331,570,1108,526
40.459858,418,5147,1573,492
40.459858,236,7268,1166,578
40.459858,560,7127,2088,3175
40.459858,452,2841,1651,713
40.459858,644,7208,3921,965
40.496914,1127,9141,5082,6119
40.496914,2009,8759,7261,4901
40.496914,379,5942,2461,6310
40.496914,755,1499,3897,1309
40.496914,2649,8160,9278,4383
40.496914,1555,9344,7106,4415
40.496914,1409,5203,7873,5411
40.5216,1221,2204,4515,2711
40.5216,1053,5216,5837,3402
40.5216,1869,7713,9313,4226
40.5216,1277,1576,5458,1592
40.60788,388,4820,1258,4769
40.60788,646,2329,1345,902
40.60788,2482,8199,9506,8364
40.60788,1482,3837,4437,3822
40.60788,1824,5604,6506,6025
40.60788,176,2905,844,2927
40.60788,2580,7367,8952,6502
40.60788,3342,6295,6907,7798
40.60788,1146,2893,3689,2598
40.60788,2998,7002,8152,7032
40.706264,1014,6098,3623,6461
40.706264,3328,7973,9383,6912
40.706264,1532,6224,7223,2231
40.706264,1110,1989,4978,4452
40.706264,1130,8698,4974,3103
40.718548,1893,7992,9208,8254
40.718548,1065,2849,2937,2364
40.718548,377,6956,1649,420
40.718548,235,3231,805,510
40.792156,1683,5224,7271,4020
40.792156,1313,3704,3401,7221
40.792156,2115,5225,6610,4102
40.804413,2544,6513,8383,8565
40.804413,3416,7830,9858,7843
40.804413,2352,7403,8434,6190
40.804413,1768,2581,9386,2422
40.804413,1182,6800,4502,1418
40.804413,662,9670,2718,9592
40.804413,2420,7133,8067,8246
40.804413,2612,4342,8838,5786
40.804413,856,9511,3460,1396
40.804413,1528,7888,6830,5774
40.804413,576,9372,2670,1200
40.81666,1079,1475,4542,5437
40.81666,239,9305,715,8270
40.853397,2470,3505,9436,3893
40.853397,486,9858,1825,8950
40.853397,578,9122,1657,9751
40.853397,150,1955,821,905
41,330,424,1355,1141
41,1052,6182,4232,1610
41,2170,7559,7769,8122
41,914,7231,5255,8487
41,862,1008,4986,1838
41,1882,4263,7864,4030
41.01219,2723,4576,9016,4239
41.01219,2161,6472,7858,4951
