pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit,,,,,,,,,,,,,
140.00714,1945,9094,9440,2476,,,,,,,,,,,,,
140.00714,1797,8232,3601,3125,,,,,,,,,,,,,
140.00714,2429,4514,5859,7389,,,,,,,,,,,,,
140.00714,3071,8806,7497,6531,,,,,,,,,,,,,
140.00714,3543,8279,9496,7800,,,,,,,,,,,,,
140.00714,1899,7439,3919,4702,,,,,,,,,,,,,
140.00714,1739,3356,3045,3321,,,,,,,,,,,,,
140.00714,1765,9613,3427,9585,,,,,,,,,,,,,
140.00714,2033,2925,4823,7073,,,,,,,,,,,,,
140.00714,3923,6483,9349,7763,,,,,,,,,,,,,
140.00714,2193,9361,5279,4691,,,,,,,,,,,,,
140.00714,1605,9412,3708,9569,,,,,,,,,,,,,
140.00714,1613,2063,3149,6413,,,,,,,,,,,,,
140.00714,3263,5524,6668,4517,,,,,,,,,,,,,
140.00714,3057,6181,8065,7026,,,,,,,,,,,,,
140.00714,1897,5782,4439,2222,,,,,,,,,,,,,
140.00714,1739,7956,3616,3954,,,,,,,,,,,,,
140.00714,1207,9684,2396,9250,,,,,,,,,,,,,
140.00714,3355,4700,8970,6199,,,,,,,,,,,,,
140.00714,2407,8204,6287,5399,,,,,,,,,,,,,
140.00714,2805,6032,7417,9092,,,,,,,,,,,,,
140.00714,2797,3662,4541,3813,,,,,,,,,,,,,
140.00714,2289,7571,5502,4033,,,,,,,,,,,,,
140.00714,3993,6855,9102,7472,,,,,,,,,,,,,
140.00714,1503,9723,2253,6769,,,,,,,,,,,,,
140.00714,2757,9072,6424,8706,,,,,,,,,,,,,
140.00714,3437,4966,8086,5590,,,,,,,,,,,,,
140.00714,2013,8528,3934,9038,,,,,,,,,,,,,
140.00714,2055,1349,7844,5738,,,,,,,,,,,,,
140.00714,1995,9079,3583,2655,,,,,,,,,,,,,
140.00714,3319,4892,9294,5670,,,,,,,,,,,,,
140.00714,2783,3698,5966,8698,,,,,,,,,,,,,
140.00714,2825,4478,6328,4867,,,,,,,,,,,,,
140.00714,3677,5207,9978,8757,,,,,,,,,,,,,
140.00714,3559,7033,7309,8989,,,,,,,,,,,,,
140.00714,2515,3437,4718,3579,,,,,,,,,,,,,
140.00714,2155,5035,5990,5034,,,,,,,,,,,,,
140.00714,2605,6662,5353,5682,,,,,,,,,,,,,
140.00714,1139,1262,2197,9817,,,,,,,,,,,,,
140.00714,2603,5672,9107,9279,,,,,,,,,,,,,
140.00714,3845,5990,9700,7987,,,,,,,,,,,,,
140.00714,2753,8726,7932,8656,,,,,,,,,,,,,
140.00714,1925,3472,3884,4170,,,,,,,,,,,,,
140.00714,847,9734,1550,9731,,,,,,,,,,,,,
140.00714,2491,8422,6772,3505,,,,,,,,,,,,,
140.00714,2699,4233,8352,6061,,,,,,,,,,,,,
140.00714,3673,4950,9090,5917,,,,,,,,,,,,,
140.00714,2471,3601,4499,8945,,,,,,,,,,,,,
140.00714,3055,8513,5770,4334,,,,,,,,,,,,,
140.00714,2577,9154,5805,4246,,,,,,,,,,,,,
140.00714,2775,9438,7154,3372,,,,,,,,,,,,,
140.00714,2345,8493,4439,8801,,,,,,,,,,,,,
140.00714,3273,4997,9216,5090,,,,,,,,,,,,,
140.00714,1505,1869,2157,1782,,,,,,,,,,,,,
140.00714,3483,6864,9599,5774,,,,,,,,,,,,,
140.00714,3449,4590,7331,5213,,,,,,,,,,,,,
140.00714,3911,6254,9474,5070,,,,,,,,,,,,,
140.00714,1759,2305,3004,2224,,,,,,,,,,,,,
140.00714,1565,4065,2901,9666,,,,,,,,,,,,,
140.00714,1259,1607,2843,9763,,,,,,,,,,,,,
140.00714,2885,3983,8252,6129,,,,,,,,,,,,,
140.00714,1439,7134,3483,7120,,,,,,,,,,,,,
140.00714,3827,7177,9547,6170,,,,,,,,,,,,,
140.00714,2553,3721,5084,9040,,,,,,,,,,,,,
140.00714,2483,4840,6025,3822,,,,,,,,,,,,,
140.00714,3717,8175,9996,8450,,,,,,,,,,,,,
140.00714,2517,7812,7906,7726,,,,,,,,,,,,,
140.00714,3327,4744,8347,8351,,,,,,,,,,,,,
140.00714,2149,8079,4576,9303,,,,,,,,,,,,,
140.00714,1771,4565,3875,4273,,,,,,,,,,,,,
140.00714,3143,7838,7637,5573,,,,,,,,,,,,,
140.00714,1295,9732,2906,2542,,,,,,,,,,,,,
140.00714,2327,9350,6675,8879,,,,,,,,,,,,,
140.00714,1897,6296,3904,6260,,,,,,,,,,,,,
140.00714,2693,5411,6868,9107,,,,,,,,,,,,,
140.00714,1381,3560,4176,3413,,,,,,,,,,,,,
140.00714,1155,9853,1645,1295,,,,,,,,,,,,,
140.00714,3359,8083,8370,6622,,,,,,,,,,,,,
140.00714,2001,9587,4505,6269,,,,,,,,,,,,,
140.00714,1069,7324,4862,9554,,,,,,,,,,,,,
140.00714,975,9683,1635,1121,,,,,,,,,,,,,
140.00714,2979,4851,6272,8606,,,,,,,,,,,,,
140.00714,2557,3367,8038,5301,,,,,,,,,,,,,
140.00714,3165,6323,3779,8381,,,,,,,,,,,,,
140.00714,2915,5037,6263,8047,,,,,,,,,,,,,
140.00714,3065,4439,7660,5410,,,,,,,,,,,,,
140.00714,3609,4918,8757,6235,,,,,,,,,,,,,
140.00714,1599,2303,3761,9485,,,,,,,,,,,,,
140.00714,1121,8381,2140,1608,,,,,,,,,,,,,
140.00714,2425,4330,4675,7599,,,,,,,,,,,,,
140.00714,3863,6074,9215,5207,,,,,,,,,,,,,
140.00714,1839,8736,4728,7785,,,,,,,,,,,,,
140.00714,1725,5086,2625,9572,,,,,,,,,,,,,
140.00714,1925,9283,4026,2700,,,,,,,,,,,,,
140.00714,2913,4976,6763,7923,,,,,,,,,,,,,
140.00714,1237,2414,2033,1537,,,,,,,,,,,,,
140.00714,3513,4425,7904,4346,,,,,,,,,,,,,
140.00714,1137,9561,1916,9563,,,,,,,,,,,,,
140.00714,2281,2968,4038,3862,,,,,,,,,,,,,
140.00714,2665,8095,8855,8815,,,,,,,,,,,,,
140.00714,1349,9541,2513,2932,,,,,,,,,,,,,
140.00714,1557,9169,3347,2142,,,,,,,,,,,,,
140.00714,2351,8795,4876,7966,,,,,,,,,,,,,
140.00714,3521,4619,8456,8117,,,,,,,,,,,,,
140.00714,3665,5936,8725,7668,,,,,,,,,,,,,
140.00714,2151,3974,4595,3081,,,,,,,,,,,,,
140.00714,2729,8800,6258,8526,,,,,,,,,,,,,
140.00714,3939,6754,9742,6224,,,,,,,,,,,,,
140.00714,1923,5621,3105,9319,,,,,,,,,,,,,
140.00714,1483,9480,3577,8518,,,,,,,,,,,,,
140.00714,2477,7200,4881,3674,,,,,,,,,,,,,
140.00714,3593,7144,8771,4584,,,,,,,,,,,,,
140.00714,1529,9332,2733,9582,,,,,,,,,,,,,
140.00714,3075,8966,8819,4271,,,,,,,,,,,,,
140.00714,3273,4963,8302,5246,,,,,,,,,,,,,
140.00714,1245,6579,2241,6530,,,,,,,,,,,,,
140.00714,1885,2490,3275,3116,,,,,,,,,,,,,
140.00714,2917,6022,8316,4246,,,,,,,,,,,,,
140.00714,2111,6266,3380,5659,,,,,,,,,,,,,
140.00714,3289,8619,7992,8866,,,,,,,,,,,,,
140.00714,1517,5505,2600,5444,,,,,,,,,,,,,
140.00714,2139,4833,4934,2907,,,,,,,,,,,,,
140.00714,2025,3888,9853,5319,,,,,,,,,,,,,
140.00714,2073,9405,3884,8107,,,,,,,,,,,,,
140.00714,3911,8144,8236,7342,,,,,,,,,,,,,
140.00714,1115,9342,2332,9461,,,,,,,,,,,,,
140.00714,1357,9558,2855,9049,,,,,,,,,,,,,
140.00714,1711,2761,3771,2115,,,,,,,,,,,,,
140.00714,1045,7419,1635,7403,,,,,,,,,,,,,
140.00714,1681,7331,3133,4183,,,,,,,,,,,,,
140.00714,3249,8221,9336,5588,,,,,,,,,,,,,
140.00714,2755,3928,5186,6260,,,,,,,,,,,,,
140.00714,3237,8311,6496,8668,,,,,,,,,,,,,
140.00714,1513,7058,3503,1760,,,,,,,,,,,,,
140.00714,1363,9067,2720,9747,,,,,,,,,,,,,
140.00714,3041,4826,6121,8535,,,,,,,,,,,,,
140.00714,1241,9850,2758,3673,,,,,,,,,,,,,
140.00714,2119,3042,4730,3183,,,,,,,,,,,,,
140.00714,3317,5768,7098,6453,,,,,,,,,,,,,
140.00714,1409,8990,2603,1705,,,,,,,,,,,,,
140.00714,2977,5093,7927,6793,,,,,,,,,,,,,
140.00714,1371,8798,2019,9678,,,,,,,,,,,,,
140.00714,2649,7718,6663,7483,,,,,,,,,,,,,
140.00714,1811,9611,3885,2393,,,,,,,,,,,,,
140.00714,3951,7330,8722,6753,,,,,,,,,,,,,
140.00714,1205,9633,1980,1580,,,,,,,,,,,,,
140.00714,1737,2261,3684,9334,,,,,,,,,,,,,
140.00714,2913,8948,5042,9007,,,,,,,,,,,,,
140.00714,2885,6476,8752,6976,,,,,,,,,,,,,
140.00714,993,8565,1588,9452,,,,,,,,,,,,,
140.00714,3533,8863,9663,5307,,,,,,,,,,,,,
140.00714,3489,5203,8354,6668,,,,,,,,,,,,,
140.00714,2829,4872,6158,4963,,,,,,,,,,,,,
140.00714,1167,9190,3286,4520,,,,,,,,,,,,,
140.00714,1331,9737,3296,8521,,,,,,,,,,,,,
140.00714,1485,9811,2732,9779,,,,,,,,,,,,,
140.00714,1623,7907,3582,8684,,,,,,,,,,,,,
140.00714,2101,3203,6759,2951,,,,,,,,,,,,,
140.00714,1547,6238,2694,1970,,,,,,,,,,,,,
140.00714,3099,6968,7992,7302,,,,,,,,,,,,,
140.00714,3757,7529,8583,7666,,,,,,,,,,,,,
140.00714,2925,8249,7983,8455,,,,,,,,,,,,,
140.00714,1425,5138,8954,7322,,,,,,,,,,,,,
140.00714,1353,8578,3148,8122,,,,,,,,,,,,,
140.00714,2587,3198,6668,8166,,,,,,,,,,,,,
140.00714,3555,5515,7939,5324,,,,,,,,,,,,,
140.00714,1669,1986,2939,2314,,,,,,,,,,,,,
140.00714,1139,9476,6292,5531,,,,,,,,,,,,,
140.00714,2559,8394,5693,9110,,,,,,,,,,,,,
140.00714,3131,7856,5860,8834,,,,,,,,,,,,,
140.00714,869,9564,4040,7064,,,,,,,,,,,,,
140.00714,1055,9830,2071,8567,,,,,,,,,,,,,
140.00714,3349,5011,6858,4560,,,,,,,,,,,,,
140.00714,3589,5531,9311,5918,,,,,,,,,,,,,
140.00714,1643,3049,3465,7766,,,,,,,,,,,,,
140.00714,3205,4922,6416,8369,,,,,,,,,,,,,
140.00714,1773,9569,3419,3115,,,,,,,,,,,,,
140.00714,1891,4203,4135,6856,,,,,,,,,,,,,
140.00714,2485,4307,6501,8957,,,,,,,,,,,,,
140.00714,1879,6645,3588,6716,,,,,,,,,,,,,
140.00714,2035,2643,4052,5309,,,,,,,,,,,,,
140.00714,2891,6802,8006,8378,,,,,,,,,,,,,
140.00714,2761,4716,6247,8416,,,,,,,,,,,,,
140.00714,1621,3869,5100,4295,,,,,,,,,,,,,
140.00714,2705,4330,5066,5543,,,,,,,,,,,,,
140.00714,1987,3431,4177,3902,,,,,,,,,,,,,
140.00714,3149,8308,8910,8661,,,,,,,,,,,,,
140.00714,2311,6189,6478,3025,,,,,,,,,,,,,
140.00714,2007,6175,3701,2868,,,,,,,,,,,,,
140.00714,1777,6742,4650,8936,,,,,,,,,,,,,
140.00714,1507,9022,2633,2000,,,,,,,,,,,,,
140.00714,1185,6436,1691,4673,,,,,,,,,,,,,
140.00714,2005,9275,4013,9228,,,,,,,,,,,,,
140.00714,1511,1755,2223,7994,,,,,,,,,,,,,
140.00714,1815,7659,4546,6443,,,,,,,,,,,,,
140.00714,1687,4996,5725,7560,,,,,,,,,,,,,
140.00714,2481,9126,5359,7973,,,,,,,,,,,,,
140.00714,1645,7501,3114,2133,,,,,,,,,,,,,
140.00714,2321,7287,6001,4609,,,,,,,,,,,,,
140.00714,2833,4928,8386,5123,,,,,,,,,,,,,
140.00714,1805,2138,4026,3248,,,,,,,,,,,,,
140.00714,2973,7205,7473,4283,,,,,,,,,,,,,
140.00714,1747,2342,3810,9132,,,,,,,,,,,,,
140.00714,3433,5733,9186,6147,,,,,,,,,,,,,
140.00714,3357,3155,8837,6017,,,,,,,,,,,,,
140.00714,2679,8873,6114,7806,,,,,,,,,,,,,
140.00714,2947,7597,7580,5694,,,,,,,,,,,,,
140.00714,2641,9145,5643,7043,,,,,,,,,,,,,
140.00714,2617,5467,5978,4088,,,,,,,,,,,,,
140.00714,3161,8379,6015,4266,,,,,,,,,,,,,
140.00714,3395,4566,9272,7965,,,,,,,,,,,,,
140.00714,2165,6645,4417,6688,,,,,,,,,,,,,
140.00714,2881,7142,6970,6963,,,,,,,,,,,,,
140.00714,3339,7241,9609,6120,,,,,,,,,,,,,
140.00714,863,9846,1319,3909,,,,,,,,,,,,,
140.00714,2855,8442,5467,8990,,,,,,,,,,,,,
140.00714,1887,4485,7379,9275,,,,,,,,,,,,,
140.00714,2625,9284,6990,6950,,,,,,,,,,,,,
140.00714,3369,5288,9311,7896,,,,,,,,,,,,,
140.00714,2265,9018,4975,8868,,,,,,,,,,,,,
140.00714,1829,2551,3339,2482,,,,,,,,,,,,,
140.00714,1617,8901,2904,1958,,,,,,,,,,,,,
140.00714,1971,2555,3512,9378,,,,,,,,,,,,,
140.00714,1719,9639,3131,6175,,,,,,,,,,,,,
140.00714,2377,3936,4915,4105,,,,,,,,,,,,,
140.00714,2271,9103,5383,7947,,,,,,,,,,,,,
140.00714,2747,3571,5757,7256,,,,,,,,,,,,,
140.00714,1311,7683,2543,3625,,,,,,,,,,,,,
140.00714,1615,9369,2668,4500,,,,,,,,,,,,,
140.00714,2219,8843,5025,4330,,,,,,,,,,,,,
140.00714,2185,5223,9051,3182,,,,,,,,,,,,,
140.00714,2821,4062,5486,7629,,,,,,,,,,,,,
140.00714,1027,7677,6359,8752,,,,,,,,,,,,,
140.00714,2287,3580,4943,3082,,,,,,,,,,,,,
140.00714,2889,7868,6171,5479,,,,,,,,,,,,,
140.00714,2941,8739,6034,5150,,,,,,,,,,,,,
140.00714,2985,5415,6874,4365,,,,,,,,,,,,,
140.00714,3343,4526,6984,4517,,,,,,,,,,,,,
140.00714,1491,9699,2385,5043,,,,,,,,,,,,,
140.00714,3109,6203,6355,8381,,,,,,,,,,,,,
140.00714,1141,9330,2145,9440,,,,,,,,,,,,,
140.00714,3157,6796,9443,5915,,,,,,,,,,,,,
140.00714,3647,6135,9395,7357,,,,,,,,,,,,,
140.00714,1753,2256,3064,2584,,,,,,,,,,,,,
140.00714,2347,4874,5248,6214,,,,,,,,,,,,,
140.00714,2545,5125,6569,5777,,,,,,,,,,,,,
140.00714,3327,8035,9748,7694,,,,,,,,,,,,,
140.00714,1745,6462,4839,2047,,,,,,,,,,,,,
140.00714,1001,1807,3026,2644,,,,,,,,,,,,,
140.00714,2973,6721,9339,5327,,,,,,,,,,,,,
140.00714,1343,2024,6607,1894,,,,,,,,,,,,,
140.00714,3359,6770,9155,6844,,,,,,,,,,,,,
140.00714,2413,8414,5550,7752,,,,,,,,,,,,,
140.00714,3181,5731,8227,4659,,,,,,,,,,,,,
140.00714,2067,5508,6320,8745,,,,,,,,,,,,,
140.00714,1335,8864,2063,2512,,,,,,,,,,,,,
140.00714,2415,8735,4505,8696,,,,,,,,,,,,,
140.00714,1099,2820,2260,2508,,,,,,,,,,,,,
140.00714,3301,5229,6561,8066,,,,,,,,,,,,,
140.00714,1951,9293,4503,4082,,,,,,,,,,,,,
140.00714,2261,3793,4009,9349,,,,,,,,,,,,,
140.00714,1901,3141,3831,9377,,,,,,,,,,,,,
140.00714,3087,6603,8065,6462,,,,,,,,,,,,,
140.00714,3403,7199,7995,7991,,,,,,,,,,,,,
140.00714,1093,2197,7720,1302,,,,,,,,,,,,,
140.00714,2591,8422,5563,3423,,,,,,,,,,,,,
140.00714,2549,4279,5055,7318,,,,,,,,,,,,,
140.00714,1911,2230,4736,8054,,,,,,,,,,,,,
140.00714,1235,9624,2429,1496,,,,,,,,,,,,,
140.00714,3215,6492,7818,6304,,,,,,,,,,,,,
140.00714,2115,9644,3867,9261,,,,,,,,,,,,,
140.00714,1621,3945,4683,4162,,,,,,,,,,,,,
140.00714,1567,2151,3163,9668,,,,,,,,,,,,,
140.00714,2101,6245,4734,9207,,,,,,,,,,,,,
140.00714,3375,4523,9914,5900,,,,,,,,,,,,,
140.00714,2963,8702,9207,4236,,,,,,,,,,,,,
140.00714,2447,3257,5317,3119,,,,,,,,,,,,,
140.00714,2757,6427,5217,3842,,,,,,,,,,,,,
140.00714,1893,2356,4161,9374,,,,,,,,,,,,,
140.00714,1117,2041,4397,3794,,,,,,,,,,,,,
140.00714,3333,7099,8907,7286,,,,,,,,,,,,,
140.00714,1819,3339,3800,8887,,,,,,,,,,,,,
140.00714,2629,6724,5535,7551,,,,,,,,,,,,,
140.00714,1505,2999,3693,9198,,,,,,,,,,,,,
140.00714,2119,5673,5137,2679,,,,,,,,,,,,,
140.00714,2097,6245,3840,5963,,,,,,,,,,,,,
140.00714,2501,7822,7536,4588,,,,,,,,,,,,,
140.00714,2063,8108,4679,8301,,,,,,,,,,,,,
140.00714,2063,3471,4895,3601,,,,,,,,,,,,,
140.00714,3963,4308,9324,6111,,,,,,,,,,,,,
140.00714,2059,2834,4018,2630,,,,,,,,,,,,,
140.00714,2163,3594,3998,3401,,,,,,,,,,,,,
140.00714,1689,5752,3072,9553,,,,,,,,,,,,,
140.00714,3079,7925,6626,7982,,,,,,,,,,,,,
140.00714,2905,6748,9096,3839,,,,,,,,,,,,,
140.00714,2467,8883,4667,7196,,,,,,,,,,,,,
140.00714,2927,7075,8937,5886,,,,,,,,,,,,,
140.00714,1765,4951,3276,9062,,,,,,,,,,,,,
140.00714,1637,9349,7910,9600,,,,,,,,,,,,,
140.00714,2475,2937,5031,7275,,,,,,,,,,,,,
140.00714,2187,9563,5353,9626,,,,,,,,,,,,,
140.00714,1083,5386,5971,1309,,,,,,,,,,,,,
140.00714,1449,8108,3802,8230,,,,,,,,,,,,,
140.00714,2899,4741,6640,4848,,,,,,,,,,,,,
140.00714,2533,3328,6124,3341,,,,,,,,,,,,,
140.00714,2023,8006,4533,9284,,,,,,,,,,,,,
140.00714,1045,4428,7792,5659,,,,,,,,,,,,,
140.00714,2503,4418,5559,8060,,,,,,,,,,,,,
140.00714,3777,7371,9209,6278,,,,,,,,,,,,,
140.00714,3317,6963,9890,5281,,,,,,,,,,,,,
140.00714,2733,8725,6070,7857,,,,,,,,,,,,,
140.00714,2877,6111,6945,5122,,,,,,,,,,,,,
140.00714,2663,7769,6285,7649,,,,,,,,,,,,,
140.00714,1659,9743,2662,3803,,,,,,,,,,,,,
140.00714,3831,6553,9042,6526,,,,,,,,,,,,,
140.00714,1459,9372,2338,1748,,,,,,,,,,,,,
140.00714,1989,2411,4305,4158,,,,,,,,,,,,,
140.00714,981,3391,4798,3439,,,,,,,,,,,,,
140.00714,1937,2923,9045,3880,,,,,,,,,,,,,
140.00714,3161,8444,8091,5984,,,,,,,,,,,,,
140.00714,1429,1857,3787,3291,,,,,,,,,,,,,
140.00714,2065,8592,4178,3935,,,,,,,,,,,,,
140.00714,2929,5901,7529,9466,,,,,,,,,,,,,
140.00714,4457,7345,9997,6133,,,,,,,,,,,,,
140.00714,2911,4029,7629,6000,,,,,,,,,,,,,
140.00714,2459,8750,5261,3945,,,,,,,,,,,,,
140.00714,2235,4944,6059,8298,,,,,,,,,,,,,
140.00714,1755,2269,3054,9383,,,,,,,,,,,,,
140.00714,2469,6497,4998,8966,,,,,,,,,,,,,
140.00714,1503,3552,2981,9451,,,,,,,,,,,,,
140.00714,1847,8787,3449,8810,,,,,,,,,,,,,
140.00714,3041,9074,9595,7302,,,,,,,,,,,,,
140.00714,2811,4418,6735,8253,,,,,,,,,,,,,
140.00714,4465,7303,9551,6851,,,,,,,,,,,,,
140.00714,2525,3965,5142,4315,,,,,,,,,,,,,
140.00714,1269,1498,2491,1954,,,,,,,,,,,,,
140.00714,4103,5716,8999,5531,,,,,,,,,,,,,
140.00714,2435,8120,4918,8653,,,,,,,,,,,,,
140.00714,3191,4285,7082,5217,,,,,,,,,,,,,
140.00714,1779,2051,3693,7359,,,,,,,,,,,,,
140.00714,3769,8668,8256,7807,,,,,,,,,,,,,
140.00714,3539,6053,7177,5520,,,,,,,,,,,,,
140.00714,2751,6015,7291,6851,,,,,,,,,,,,,
140.00714,2025,2903,3799,2693,,,,,,,,,,,,,
140.00714,1657,6151,4431,2172,,,,,,,,,,,,,
140.00714,2735,7972,6486,5046,,,,,,,,,,,,,
140.00714,1897,2813,4552,3485,,,,,,,,,,,,,
140.00714,2885,5202,7089,5831,,,,,,,,,,,,,
140.00714,1901,6313,5290,5479,,,,,,,,,,,,,
140.00714,1669,3075,4018,7854,,,,,,,,,,,,,
140.00714,1749,2867,5146,8934,,,,,,,,,,,,,
140.00714,3519,8350,8933,8928,,,,,,,,,,,,,
140.00714,1677,3531,3428,9035,,,,,,,,,,,,,
140.00714,2013,7135,5352,9525,,,,,,,,,,,,,
140.00714,1955,9130,5512,9375,,,,,,,,,,,,,
140.00714,2469,8292,5272,8386,,,,,,,,,,,,,
140.00714,2365,3964,4395,8549,,,,,,,,,,,,,
140.00714,3037,8718,7290,8220,,,,,,,,,,,,,
140.00714,3355,6664,9931,5017,,,,,,,,,,,,,
140.00714,3037,4861,8067,5922,,,,,,,,,,,,,
140.00714,3915,6050,8967,5979,,,,,,,,,,,,,
140.00714,3125,6759,7471,5293,,,,,,,,,,,,,
140.00714,3277,5715,6932,6010,,,,,,,,,,,,,
140.00714,2983,6424,8968,5282,,,,,,,,,,,,,
140.00714,1251,4349,7576,5039,,,,,,,,,,,,,
140.00714,2581,6097,7106,3894,,,,,,,,,,,,,
140.00714,2491,8914,6780,6965,,,,,,,,,,,,,
140.00714,2579,3246,6197,7078,,,,,,,,,,,,,
140.00714,1271,5743,2497,5386,,,,,,,,,,,,,
140.00714,3469,7469,7832,7884,,,,,,,,,,,,,
140.00714,1915,9610,8312,4145,,,,,,,,,,,,,
140.00714,2661,8330,5213,8505,,,,,,,,,,,,,
140.00714,1971,2408,3852,8543,,,,,,,,,,,,,
140.00714,2393,5761,7280,3445,,,,,,,,,,,,,
140.00714,2199,4171,4220,2743,,,,,,,,,,,,,
140.00714,3971,7015,8695,8131,,,,,,,,,,,,,
140.00714,1993,9272,4434,4868,,,,,,,,,,,,,
140.00714,3801,5681,9858,5678,,,,,,,,,,,,,
140.00714,3333,8809,8255,6806,,,,,,,,,,,,,
140.00714,1561,8040,2705,8351,,,,,,,,,,,,,
140.00714,2215,4883,5343,9353,,,,,,,,,,,,,
140.00714,2735,4407,6318,6192,,,,,,,,,,,,,
140.00714,3191,8619,5766,4467,,,,,,,,,,,,,
140.00714,1209,1386,1650,1340,,,,,,,,,,,,,
140.00714,2087,5311,5063,8354,,,,,,,,,,,,,
140.00714,2943,6763,8058,8516,,,,,,,,,,,,,
140.00714,1975,3125,5660,3070,,,,,,,,,,,,,
140.00714,2903,6658,5192,8593,,,,,,,,,,,,,
140.00714,3391,7939,7123,7847,,,,,,,,,,,,,
140.00714,2617,5194,5353,4500,,,,,,,,,,,,,
140.00714,2203,5021,8209,3441,,,,,,,,,,,,,
140.00714,2243,2775,4300,2849,,,,,,,,,,,,,
140.00714,4541,6731,9878,7669,,,,,,,,,,,,,
140.00714,2353,3361,4302,9341,,,,,,,,,,,,,
140.00714,2087,9331,4243,2880,,,,,,,,,,,,,
140.00714,2297,4491,5070,4387,,,,,,,,,,,,,
140.00714,1483,2279,3059,9434,,,,,,,,,,,,,
140.00714,1819,9809,4492,2963,,,,,,,,,,,,,
140.00714,1659,8955,3192,9353,,,,,,,,,,,,,
140.00714,2413,4650,5680,8918,,,,,,,,,,,,,
140.00714,3099,7471,6252,3950,,,,,,,,,,,,,
140.00714,1413,1666,4231,9749,,,,,,,,,,,,,
140.00714,2793,7097,5156,9167,,,,,,,,,,,,,
140.00714,3569,6270,9389,6094,,,,,,,,,,,,,
140.00714,2407,3422,5300,8494,,,,,,,,,,,,,
140.00714,1675,1874,2892,9177,,,,,,,,,,,,,
140.00714,2819,7649,6882,5382,,,,,,,,,,,,,
140.00714,1941,2644,3063,9317,,,,,,,,,,,,,
140.00714,1489,8763,3294,1834,,,,,,,,,,,,,
140.00714,711,791,1133,1698,,,,,,,,,,,,,
140.00714,2499,6993,5149,3456,,,,,,,,,,,,,
140.00714,1375,9221,9590,2084,,,,,,,,,,,,,
140.00714,3191,5948,7341,6818,,,,,,,,,,,,,
140.00714,1991,9153,3831,2743,,,,,,,,,,,,,
140.00714,3077,6841,6437,4389,,,,,,,,,,,,,
140.00714,3955,6879,9022,7956,,,,,,,,,,,,,
140.00714,3483,5812,8665,7739,,,,,,,,,,,,,
140.00714,2193,8524,4695,8439,,,,,,,,,,,,,
140.00714,2623,5503,7119,8087,,,,,,,,,,,,,
140.00714,1541,6875,2512,2046,,,,,,,,,,,,,
140.00714,1407,9160,3214,2831,,,,,,,,,,,,,
140.00714,3257,9089,6676,5793,,,,,,,,,,,,,
140.00714,1961,3483,3456,2770,,,,,,,,,,,,,
140.00714,3159,3955,6322,8812,,,,,,,,,,,,,
140.00714,1647,2687,3121,2702,,,,,,,,,,,,,
140.00714,1831,9338,3147,5566,,,,,,,,,,,,,
140.00714,3221,8610,6913,4561,,,,,,,,,,,,,
140.00714,1647,9558,3185,1923,,,,,,,,,,,,,
140.00714,2899,8758,5949,8946,,,,,,,,,,,,,
140.00714,2753,9188,5792,8302,,,,,,,,,,,,,
140.00714,3387,4887,9824,5210,,,,,,,,,,,,,
140.00714,3673,8489,8391,5083,,,,,,,,,,,,,
140.00714,2403,4556,6030,7506,,,,,,,,,,,,,
140.00714,889,2320,2717,1065,,,,,,,,,,,,,
140.00714,3693,4282,9667,6513,,,,,,,,,,,,,
140.00714,1625,4538,3818,9707,,,,,,,,,,,,,
140.00714,1529,9719,3005,6009,,,,,,,,,,,,,
140.00714,3251,4867,6583,8377,,,,,,,,,,,,,
140.00714,2669,3895,7693,5958,,,,,,,,,,,,,
140.00714,1043,9803,1634,5117,,,,,,,,,,,,,
140.00714,3489,5919,9452,5022,,,,,,,,,,,,,
140.00714,2149,8315,8148,8986,,,,,,,,,,,,,
140.00714,3935,5115,8965,5739,,,,,,,,,,,,,
140.00714,2623,5581,6895,7414,,,,,,,,,,,,,
140.00714,2483,7883,5272,9409,,,,,,,,,,,,,
140.00714,3903,7547,9977,6137,,,,,,,,,,,,,
140.00714,1331,9620,2322,1601,,,,,,,,,,,,,
140.00714,2589,4082,4871,5441,,,,,,,,,,,,,
140.00714,2269,3364,4827,8811,,,,,,,,,,,,,
140.00714,2511,4450,6443,8048,,,,,,,,,,,,,
140.00714,2965,7261,8626,6312,,,,,,,,,,,,,
140.00714,2221,8329,5807,3748,,,,,,,,,,,,,
140.00714,1737,4039,8316,5012,,,,,,,,,,,,,
140.00714,2799,5002,9190,4996,,,,,,,,,,,,,
140.00714,1751,8609,3936,2601,,,,,,,,,,,,,
140.00714,2417,8797,5186,3679,,,,,,,,,,,,,
140.00714,1733,4710,4353,9417,,,,,,,,,,,,,
140.00714,2121,2752,4650,8989,,,,,,,,,,,,,
140.00714,1233,7602,2050,7621,,,,,,,,,,,,,
140.00714,1995,2595,4418,2638,,,,,,,,,,,,,
140.00714,927,4044,1173,995,,,,,,,,,,,,,
140.00714,1543,8348,3468,2913,,,,,,,,,,,,,
140.00714,3213,5744,8777,8804,,,,,,,,,,,,,
140.00714,2955,5359,6817,7247,,,,,,,,,,,,,
140.00714,3877,5795,9450,5203,,,,,,,,,,,,,
